run_id,model,enos,landscape,climate,scenario,diversity,disturbances,replication
2520,LANDCLIM,1,rosalia,RCP85,prod,no,no,20
2519,LANDCLIM,1,rosalia,RCP85,prod,no,no,19
2518,LANDCLIM,1,rosalia,RCP85,prod,no,no,18
2517,LANDCLIM,1,rosalia,RCP85,prod,no,no,17
2516,LANDCLIM,1,rosalia,RCP85,prod,no,no,16
2515,LANDCLIM,1,rosalia,RCP85,prod,no,no,15
2514,LANDCLIM,1,rosalia,RCP85,prod,no,no,14
2513,LANDCLIM,1,rosalia,RCP85,prod,no,no,13
2512,LANDCLIM,1,rosalia,RCP85,prod,no,no,12
2511,LANDCLIM,1,rosalia,RCP85,prod,no,no,11
2510,LANDCLIM,1,rosalia,RCP85,prod,no,no,10
2509,LANDCLIM,1,rosalia,RCP85,prod,no,no,9
2508,LANDCLIM,1,rosalia,RCP85,prod,no,no,8
2507,LANDCLIM,1,rosalia,RCP85,prod,no,no,7
2506,LANDCLIM,1,rosalia,RCP85,prod,no,no,6
2505,LANDCLIM,1,rosalia,RCP85,prod,no,no,5
2504,LANDCLIM,1,rosalia,RCP85,prod,no,no,4
2503,LANDCLIM,1,rosalia,RCP85,prod,no,no,3
2502,LANDCLIM,1,rosalia,RCP85,prod,no,no,2
2501,LANDCLIM,1,rosalia,RCP85,prod,no,no,1
2500,LANDCLIM,1,rosalia,RCP85,prod,no,historic,20
2499,LANDCLIM,1,rosalia,RCP85,prod,no,historic,19
2498,LANDCLIM,1,rosalia,RCP85,prod,no,historic,18
2497,LANDCLIM,1,rosalia,RCP85,prod,no,historic,17
2496,LANDCLIM,1,rosalia,RCP85,prod,no,historic,16
2495,LANDCLIM,1,rosalia,RCP85,prod,no,historic,15
2494,LANDCLIM,1,rosalia,RCP85,prod,no,historic,14
2493,LANDCLIM,1,rosalia,RCP85,prod,no,historic,13
2492,LANDCLIM,1,rosalia,RCP85,prod,no,historic,12
2491,LANDCLIM,1,rosalia,RCP85,prod,no,historic,11
2490,LANDCLIM,1,rosalia,RCP85,prod,no,historic,10
2489,LANDCLIM,1,rosalia,RCP85,prod,no,historic,9
2488,LANDCLIM,1,rosalia,RCP85,prod,no,historic,8
2487,LANDCLIM,1,rosalia,RCP85,prod,no,historic,7
2486,LANDCLIM,1,rosalia,RCP85,prod,no,historic,6
2485,LANDCLIM,1,rosalia,RCP85,prod,no,historic,5
2484,LANDCLIM,1,rosalia,RCP85,prod,no,historic,4
2483,LANDCLIM,1,rosalia,RCP85,prod,no,historic,3
2482,LANDCLIM,1,rosalia,RCP85,prod,no,historic,2
2481,LANDCLIM,1,rosalia,RCP85,prod,no,historic,1
2480,LANDCLIM,1,rosalia,RCP85,prod,no,future,20
2479,LANDCLIM,1,rosalia,RCP85,prod,no,future,19
2478,LANDCLIM,1,rosalia,RCP85,prod,no,future,18
2477,LANDCLIM,1,rosalia,RCP85,prod,no,future,17
2476,LANDCLIM,1,rosalia,RCP85,prod,no,future,16
2475,LANDCLIM,1,rosalia,RCP85,prod,no,future,15
2474,LANDCLIM,1,rosalia,RCP85,prod,no,future,14
2473,LANDCLIM,1,rosalia,RCP85,prod,no,future,13
2472,LANDCLIM,1,rosalia,RCP85,prod,no,future,12
2471,LANDCLIM,1,rosalia,RCP85,prod,no,future,11
2470,LANDCLIM,1,rosalia,RCP85,prod,no,future,10
2469,LANDCLIM,1,rosalia,RCP85,prod,no,future,9
2468,LANDCLIM,1,rosalia,RCP85,prod,no,future,8
2467,LANDCLIM,1,rosalia,RCP85,prod,no,future,7
2466,LANDCLIM,1,rosalia,RCP85,prod,no,future,6
2465,LANDCLIM,1,rosalia,RCP85,prod,no,future,5
2464,LANDCLIM,1,rosalia,RCP85,prod,no,future,4
2463,LANDCLIM,1,rosalia,RCP85,prod,no,future,3
2462,LANDCLIM,1,rosalia,RCP85,prod,no,future,2
2461,LANDCLIM,1,rosalia,RCP85,prod,no,future,1
2460,LANDCLIM,1.8636327360479172,rosalia,RCP85,beta,low,no,20
2459,LANDCLIM,1.8636327360479172,rosalia,RCP85,beta,low,no,19
2458,LANDCLIM,1.8636327360479172,rosalia,RCP85,beta,low,no,18
2457,LANDCLIM,1.8636327360479172,rosalia,RCP85,beta,low,no,17
2456,LANDCLIM,1.8636327360479172,rosalia,RCP85,beta,low,no,16
2455,LANDCLIM,1.8636327360479172,rosalia,RCP85,beta,low,no,15
2454,LANDCLIM,1.8636327360479172,rosalia,RCP85,beta,low,no,14
2453,LANDCLIM,1.8636327360479172,rosalia,RCP85,beta,low,no,13
2452,LANDCLIM,1.8636327360479172,rosalia,RCP85,beta,low,no,12
2451,LANDCLIM,1.8636327360479172,rosalia,RCP85,beta,low,no,11
2450,LANDCLIM,1.8636327360479172,rosalia,RCP85,beta,low,no,10
2449,LANDCLIM,1.8636327360479172,rosalia,RCP85,beta,low,no,9
2448,LANDCLIM,1.8636327360479172,rosalia,RCP85,beta,low,no,8
2447,LANDCLIM,1.8636327360479172,rosalia,RCP85,beta,low,no,7
2446,LANDCLIM,1.8636327360479172,rosalia,RCP85,beta,low,no,6
2445,LANDCLIM,1.8636327360479172,rosalia,RCP85,beta,low,no,5
2444,LANDCLIM,1.8636327360479172,rosalia,RCP85,beta,low,no,4
2443,LANDCLIM,1.8636327360479172,rosalia,RCP85,beta,low,no,3
2442,LANDCLIM,1.8636327360479172,rosalia,RCP85,beta,low,no,2
2441,LANDCLIM,1.8636327360479172,rosalia,RCP85,beta,low,no,1
2440,LANDCLIM,1.869413502812124,rosalia,RCP85,beta,low,historic,20
2439,LANDCLIM,1.8670957564458432,rosalia,RCP85,beta,low,historic,19
2438,LANDCLIM,1.8682121243047052,rosalia,RCP85,beta,low,historic,18
2437,LANDCLIM,1.870021286165526,rosalia,RCP85,beta,low,historic,17
2436,LANDCLIM,1.8693255471846821,rosalia,RCP85,beta,low,historic,16
2435,LANDCLIM,1.8669152686915318,rosalia,RCP85,beta,low,historic,15
2434,LANDCLIM,1.8694032554897047,rosalia,RCP85,beta,low,historic,14
2433,LANDCLIM,1.8658012140239968,rosalia,RCP85,beta,low,historic,13
2432,LANDCLIM,1.8741765701745834,rosalia,RCP85,beta,low,historic,12
2431,LANDCLIM,1.8677040646920022,rosalia,RCP85,beta,low,historic,11
2430,LANDCLIM,1.873785065895139,rosalia,RCP85,beta,low,historic,10
2429,LANDCLIM,1.8658433951095745,rosalia,RCP85,beta,low,historic,9
2428,LANDCLIM,1.86960047378685,rosalia,RCP85,beta,low,historic,8
2427,LANDCLIM,1.881757245447965,rosalia,RCP85,beta,low,historic,7
2426,LANDCLIM,1.8676774692649218,rosalia,RCP85,beta,low,historic,6
2425,LANDCLIM,1.8702043626359852,rosalia,RCP85,beta,low,historic,5
2424,LANDCLIM,1.8654106239782584,rosalia,RCP85,beta,low,historic,4
2423,LANDCLIM,1.871865949876214,rosalia,RCP85,beta,low,historic,3
2422,LANDCLIM,1.8713046720195405,rosalia,RCP85,beta,low,historic,2
2421,LANDCLIM,1.8715321736291701,rosalia,RCP85,beta,low,historic,1
2420,LANDCLIM,1.8678300288641019,rosalia,RCP85,beta,low,future,20
2419,LANDCLIM,1.8741170227992594,rosalia,RCP85,beta,low,future,19
2418,LANDCLIM,1.8744339959067544,rosalia,RCP85,beta,low,future,18
2417,LANDCLIM,1.885921302163886,rosalia,RCP85,beta,low,future,17
2416,LANDCLIM,1.8769834561450327,rosalia,RCP85,beta,low,future,16
2415,LANDCLIM,1.8704336731561761,rosalia,RCP85,beta,low,future,15
2414,LANDCLIM,1.8787981767184987,rosalia,RCP85,beta,low,future,14
2413,LANDCLIM,1.877145983892146,rosalia,RCP85,beta,low,future,13
2412,LANDCLIM,1.878716116190809,rosalia,RCP85,beta,low,future,12
2411,LANDCLIM,1.873850638677389,rosalia,RCP85,beta,low,future,11
2410,LANDCLIM,1.868335225156668,rosalia,RCP85,beta,low,future,10
2409,LANDCLIM,1.872196533155136,rosalia,RCP85,beta,low,future,9
2408,LANDCLIM,1.875303567283847,rosalia,RCP85,beta,low,future,8
2407,LANDCLIM,1.8743249400325699,rosalia,RCP85,beta,low,future,7
2406,LANDCLIM,1.8743640161363118,rosalia,RCP85,beta,low,future,6
2405,LANDCLIM,1.875515821258866,rosalia,RCP85,beta,low,future,5
2404,LANDCLIM,1.8669246696180246,rosalia,RCP85,beta,low,future,4
2403,LANDCLIM,1.8736539008479858,rosalia,RCP85,beta,low,future,3
2402,LANDCLIM,1.8695420752201006,rosalia,RCP85,beta,low,future,2
2401,LANDCLIM,1.872537285640765,rosalia,RCP85,beta,low,future,1
2400,LANDCLIM,6.052218043350262,rosalia,RCP85,beta,high_future,no,20
2399,LANDCLIM,6.052218043350262,rosalia,RCP85,beta,high_future,no,19
2398,LANDCLIM,6.052218043350262,rosalia,RCP85,beta,high_future,no,18
2397,LANDCLIM,6.052218043350262,rosalia,RCP85,beta,high_future,no,17
2396,LANDCLIM,6.052218043350262,rosalia,RCP85,beta,high_future,no,16
2395,LANDCLIM,6.052218043350262,rosalia,RCP85,beta,high_future,no,15
2394,LANDCLIM,6.052218043350262,rosalia,RCP85,beta,high_future,no,14
2393,LANDCLIM,6.052218043350262,rosalia,RCP85,beta,high_future,no,13
2392,LANDCLIM,6.052218043350262,rosalia,RCP85,beta,high_future,no,12
2391,LANDCLIM,6.052218043350262,rosalia,RCP85,beta,high_future,no,11
2390,LANDCLIM,6.052218043350262,rosalia,RCP85,beta,high_future,no,10
2389,LANDCLIM,6.052218043350262,rosalia,RCP85,beta,high_future,no,9
2388,LANDCLIM,6.052218043350262,rosalia,RCP85,beta,high_future,no,8
2387,LANDCLIM,6.052218043350262,rosalia,RCP85,beta,high_future,no,7
2386,LANDCLIM,6.052218043350262,rosalia,RCP85,beta,high_future,no,6
2385,LANDCLIM,6.052218043350262,rosalia,RCP85,beta,high_future,no,5
2384,LANDCLIM,6.052218043350262,rosalia,RCP85,beta,high_future,no,4
2383,LANDCLIM,6.052218043350262,rosalia,RCP85,beta,high_future,no,3
2382,LANDCLIM,6.052218043350262,rosalia,RCP85,beta,high_future,no,2
2381,LANDCLIM,6.052218043350262,rosalia,RCP85,beta,high_future,no,1
2380,LANDCLIM,6.059598571828816,rosalia,RCP85,beta,high_future,historic,20
2379,LANDCLIM,6.042074282020611,rosalia,RCP85,beta,high_future,historic,19
2378,LANDCLIM,6.067131836822024,rosalia,RCP85,beta,high_future,historic,18
2377,LANDCLIM,6.047134126474465,rosalia,RCP85,beta,high_future,historic,17
2376,LANDCLIM,6.062385606773191,rosalia,RCP85,beta,high_future,historic,16
2375,LANDCLIM,6.0415551712884765,rosalia,RCP85,beta,high_future,historic,15
2374,LANDCLIM,6.084615526234314,rosalia,RCP85,beta,high_future,historic,14
2373,LANDCLIM,6.122363578684342,rosalia,RCP85,beta,high_future,historic,13
2372,LANDCLIM,6.096420517491027,rosalia,RCP85,beta,high_future,historic,12
2371,LANDCLIM,6.00691467815275,rosalia,RCP85,beta,high_future,historic,11
2370,LANDCLIM,5.991990757139782,rosalia,RCP85,beta,high_future,historic,10
2369,LANDCLIM,6.058529640974428,rosalia,RCP85,beta,high_future,historic,9
2368,LANDCLIM,6.0130034499118485,rosalia,RCP85,beta,high_future,historic,8
2367,LANDCLIM,6.022219144999979,rosalia,RCP85,beta,high_future,historic,7
2366,LANDCLIM,6.066304661416171,rosalia,RCP85,beta,high_future,historic,6
2365,LANDCLIM,6.051988672785357,rosalia,RCP85,beta,high_future,historic,5
2364,LANDCLIM,6.022922137689829,rosalia,RCP85,beta,high_future,historic,4
2363,LANDCLIM,6.0742475983393955,rosalia,RCP85,beta,high_future,historic,3
2362,LANDCLIM,6.029738709374132,rosalia,RCP85,beta,high_future,historic,2
2361,LANDCLIM,6.052478726639774,rosalia,RCP85,beta,high_future,historic,1
2360,LANDCLIM,6.061618183684876,rosalia,RCP85,beta,high_future,future,20
2359,LANDCLIM,6.075429253349751,rosalia,RCP85,beta,high_future,future,19
2358,LANDCLIM,6.043027087562899,rosalia,RCP85,beta,high_future,future,18
2357,LANDCLIM,6.07508027422457,rosalia,RCP85,beta,high_future,future,17
2356,LANDCLIM,6.001414156709918,rosalia,RCP85,beta,high_future,future,16
2355,LANDCLIM,6.017971235770582,rosalia,RCP85,beta,high_future,future,15
2354,LANDCLIM,6.049155718758145,rosalia,RCP85,beta,high_future,future,14
2353,LANDCLIM,6.0671393435572805,rosalia,RCP85,beta,high_future,future,13
2352,LANDCLIM,6.021272458432792,rosalia,RCP85,beta,high_future,future,12
2351,LANDCLIM,6.022594323304946,rosalia,RCP85,beta,high_future,future,11
2350,LANDCLIM,6.102078007697928,rosalia,RCP85,beta,high_future,future,10
2349,LANDCLIM,6.064867399411172,rosalia,RCP85,beta,high_future,future,9
2348,LANDCLIM,6.046696091104637,rosalia,RCP85,beta,high_future,future,8
2347,LANDCLIM,6.078782518973842,rosalia,RCP85,beta,high_future,future,7
2346,LANDCLIM,6.061330856933254,rosalia,RCP85,beta,high_future,future,6
2345,LANDCLIM,6.0947472010419945,rosalia,RCP85,beta,high_future,future,5
2344,LANDCLIM,6.057016350553904,rosalia,RCP85,beta,high_future,future,4
2343,LANDCLIM,6.0605841755156895,rosalia,RCP85,beta,high_future,future,3
2342,LANDCLIM,6.030879892729051,rosalia,RCP85,beta,high_future,future,2
2341,LANDCLIM,6.03014717621784,rosalia,RCP85,beta,high_future,future,1
2340,LANDCLIM,5.1018155027134435,rosalia,RCP85,beta,high,no,20
2339,LANDCLIM,5.1018155027134435,rosalia,RCP85,beta,high,no,19
2338,LANDCLIM,5.1018155027134435,rosalia,RCP85,beta,high,no,18
2337,LANDCLIM,5.1018155027134435,rosalia,RCP85,beta,high,no,17
2336,LANDCLIM,5.1018155027134435,rosalia,RCP85,beta,high,no,16
2335,LANDCLIM,5.1018155027134435,rosalia,RCP85,beta,high,no,15
2334,LANDCLIM,5.1018155027134435,rosalia,RCP85,beta,high,no,14
2333,LANDCLIM,5.1018155027134435,rosalia,RCP85,beta,high,no,13
2332,LANDCLIM,5.1018155027134435,rosalia,RCP85,beta,high,no,12
2331,LANDCLIM,5.1018155027134435,rosalia,RCP85,beta,high,no,11
2330,LANDCLIM,5.1018155027134435,rosalia,RCP85,beta,high,no,10
2329,LANDCLIM,5.1018155027134435,rosalia,RCP85,beta,high,no,9
2328,LANDCLIM,5.1018155027134435,rosalia,RCP85,beta,high,no,8
2327,LANDCLIM,5.1018155027134435,rosalia,RCP85,beta,high,no,7
2326,LANDCLIM,5.1018155027134435,rosalia,RCP85,beta,high,no,6
2325,LANDCLIM,5.1018155027134435,rosalia,RCP85,beta,high,no,5
2324,LANDCLIM,5.1018155027134435,rosalia,RCP85,beta,high,no,4
2323,LANDCLIM,5.1018155027134435,rosalia,RCP85,beta,high,no,3
2322,LANDCLIM,5.1018155027134435,rosalia,RCP85,beta,high,no,2
2321,LANDCLIM,5.1018155027134435,rosalia,RCP85,beta,high,no,1
2320,LANDCLIM,5.194462585311004,rosalia,RCP85,beta,high,historic,20
2319,LANDCLIM,5.127263995001511,rosalia,RCP85,beta,high,historic,19
2318,LANDCLIM,5.162134094340523,rosalia,RCP85,beta,high,historic,18
2317,LANDCLIM,5.12842413867076,rosalia,RCP85,beta,high,historic,17
2316,LANDCLIM,5.140827290650935,rosalia,RCP85,beta,high,historic,16
2315,LANDCLIM,5.148187867596664,rosalia,RCP85,beta,high,historic,15
2314,LANDCLIM,5.134719008894489,rosalia,RCP85,beta,high,historic,14
2313,LANDCLIM,5.218433872658625,rosalia,RCP85,beta,high,historic,13
2312,LANDCLIM,5.194457783991486,rosalia,RCP85,beta,high,historic,12
2311,LANDCLIM,5.189316412729193,rosalia,RCP85,beta,high,historic,11
2310,LANDCLIM,5.126836238913313,rosalia,RCP85,beta,high,historic,10
2309,LANDCLIM,5.086064463858734,rosalia,RCP85,beta,high,historic,9
2308,LANDCLIM,5.128705743263495,rosalia,RCP85,beta,high,historic,8
2307,LANDCLIM,5.113307413870205,rosalia,RCP85,beta,high,historic,7
2306,LANDCLIM,5.159872849949881,rosalia,RCP85,beta,high,historic,6
2305,LANDCLIM,5.111569690108326,rosalia,RCP85,beta,high,historic,5
2304,LANDCLIM,5.1125099540316565,rosalia,RCP85,beta,high,historic,4
2303,LANDCLIM,5.117504599621777,rosalia,RCP85,beta,high,historic,3
2302,LANDCLIM,5.169260059698439,rosalia,RCP85,beta,high,historic,2
2301,LANDCLIM,5.14127118596114,rosalia,RCP85,beta,high,historic,1
2300,LANDCLIM,5.156228197432234,rosalia,RCP85,beta,high,future,20
2299,LANDCLIM,5.200309554204012,rosalia,RCP85,beta,high,future,19
2298,LANDCLIM,5.17670755092309,rosalia,RCP85,beta,high,future,18
2297,LANDCLIM,5.176533143719677,rosalia,RCP85,beta,high,future,17
2296,LANDCLIM,5.133659524614558,rosalia,RCP85,beta,high,future,16
2295,LANDCLIM,5.085920629266435,rosalia,RCP85,beta,high,future,15
2294,LANDCLIM,5.156637888233382,rosalia,RCP85,beta,high,future,14
2293,LANDCLIM,5.136321179498208,rosalia,RCP85,beta,high,future,13
2292,LANDCLIM,5.1945808071191495,rosalia,RCP85,beta,high,future,12
2291,LANDCLIM,5.138046951436361,rosalia,RCP85,beta,high,future,11
2290,LANDCLIM,5.184906241581942,rosalia,RCP85,beta,high,future,10
2289,LANDCLIM,5.148672736698122,rosalia,RCP85,beta,high,future,9
2288,LANDCLIM,5.163523950221294,rosalia,RCP85,beta,high,future,8
2287,LANDCLIM,5.180135193030059,rosalia,RCP85,beta,high,future,7
2286,LANDCLIM,5.130661106457917,rosalia,RCP85,beta,high,future,6
2285,LANDCLIM,5.125615543518671,rosalia,RCP85,beta,high,future,5
2284,LANDCLIM,5.128602785632803,rosalia,RCP85,beta,high,future,4
2283,LANDCLIM,5.14831494078594,rosalia,RCP85,beta,high,future,3
2282,LANDCLIM,5.1951184061819795,rosalia,RCP85,beta,high,future,2
2281,LANDCLIM,5.166514121340619,rosalia,RCP85,beta,high,future,1
2280,LANDCLIM,1.878395138702817,rosalia,RCP85,alpha,low,no,20
2279,LANDCLIM,1.878395138702817,rosalia,RCP85,alpha,low,no,19
2278,LANDCLIM,1.878395138702817,rosalia,RCP85,alpha,low,no,18
2277,LANDCLIM,1.878395138702817,rosalia,RCP85,alpha,low,no,17
2276,LANDCLIM,1.878395138702817,rosalia,RCP85,alpha,low,no,16
2275,LANDCLIM,1.878395138702817,rosalia,RCP85,alpha,low,no,15
2274,LANDCLIM,1.878395138702817,rosalia,RCP85,alpha,low,no,14
2273,LANDCLIM,1.878395138702817,rosalia,RCP85,alpha,low,no,13
2272,LANDCLIM,1.878395138702817,rosalia,RCP85,alpha,low,no,12
2271,LANDCLIM,1.878395138702817,rosalia,RCP85,alpha,low,no,11
2270,LANDCLIM,1.878395138702817,rosalia,RCP85,alpha,low,no,10
2269,LANDCLIM,1.878395138702817,rosalia,RCP85,alpha,low,no,9
2268,LANDCLIM,1.878395138702817,rosalia,RCP85,alpha,low,no,8
2267,LANDCLIM,1.878395138702817,rosalia,RCP85,alpha,low,no,7
2266,LANDCLIM,1.878395138702817,rosalia,RCP85,alpha,low,no,6
2265,LANDCLIM,1.878395138702817,rosalia,RCP85,alpha,low,no,5
2264,LANDCLIM,1.878395138702817,rosalia,RCP85,alpha,low,no,4
2263,LANDCLIM,1.878395138702817,rosalia,RCP85,alpha,low,no,3
2262,LANDCLIM,1.878395138702817,rosalia,RCP85,alpha,low,no,2
2261,LANDCLIM,1.878395138702817,rosalia,RCP85,alpha,low,no,1
2260,LANDCLIM,1.8828923760301215,rosalia,RCP85,alpha,low,historic,20
2259,LANDCLIM,1.8803169945965585,rosalia,RCP85,alpha,low,historic,19
2258,LANDCLIM,1.8821134842892941,rosalia,RCP85,alpha,low,historic,18
2257,LANDCLIM,1.881156496160479,rosalia,RCP85,alpha,low,historic,17
2256,LANDCLIM,1.884634869490216,rosalia,RCP85,alpha,low,historic,16
2255,LANDCLIM,1.885161946650451,rosalia,RCP85,alpha,low,historic,15
2254,LANDCLIM,1.887281769540302,rosalia,RCP85,alpha,low,historic,14
2253,LANDCLIM,1.8824381449603467,rosalia,RCP85,alpha,low,historic,13
2252,LANDCLIM,1.889694821816814,rosalia,RCP85,alpha,low,historic,12
2251,LANDCLIM,1.8870053913999745,rosalia,RCP85,alpha,low,historic,11
2250,LANDCLIM,1.8864848133149625,rosalia,RCP85,alpha,low,historic,10
2249,LANDCLIM,1.8858950034442743,rosalia,RCP85,alpha,low,historic,9
2248,LANDCLIM,1.87668783576977,rosalia,RCP85,alpha,low,historic,8
2247,LANDCLIM,1.888359334977793,rosalia,RCP85,alpha,low,historic,7
2246,LANDCLIM,1.8818662690453476,rosalia,RCP85,alpha,low,historic,6
2245,LANDCLIM,1.8894865719816845,rosalia,RCP85,alpha,low,historic,5
2244,LANDCLIM,1.8804661045492626,rosalia,RCP85,alpha,low,historic,4
2243,LANDCLIM,1.8806393313727856,rosalia,RCP85,alpha,low,historic,3
2242,LANDCLIM,1.8836995187785042,rosalia,RCP85,alpha,low,historic,2
2241,LANDCLIM,1.8732182944731968,rosalia,RCP85,alpha,low,historic,1
2240,LANDCLIM,1.8812299917166921,rosalia,RCP85,alpha,low,future,20
2239,LANDCLIM,1.8912338964000037,rosalia,RCP85,alpha,low,future,19
2238,LANDCLIM,1.8866551101921776,rosalia,RCP85,alpha,low,future,18
2237,LANDCLIM,1.887124757796575,rosalia,RCP85,alpha,low,future,17
2236,LANDCLIM,1.8909275177530356,rosalia,RCP85,alpha,low,future,16
2235,LANDCLIM,1.8884920224377835,rosalia,RCP85,alpha,low,future,15
2234,LANDCLIM,1.8822529371986942,rosalia,RCP85,alpha,low,future,14
2233,LANDCLIM,1.8907062468146905,rosalia,RCP85,alpha,low,future,13
2232,LANDCLIM,1.8878475271621233,rosalia,RCP85,alpha,low,future,12
2231,LANDCLIM,1.8849389627157758,rosalia,RCP85,alpha,low,future,11
2230,LANDCLIM,1.8852496332614668,rosalia,RCP85,alpha,low,future,10
2229,LANDCLIM,1.8801703504906795,rosalia,RCP85,alpha,low,future,9
2228,LANDCLIM,1.890466270857148,rosalia,RCP85,alpha,low,future,8
2227,LANDCLIM,1.8896898594592213,rosalia,RCP85,alpha,low,future,7
2226,LANDCLIM,1.885112221852941,rosalia,RCP85,alpha,low,future,6
2225,LANDCLIM,1.8907848921312105,rosalia,RCP85,alpha,low,future,5
2224,LANDCLIM,1.890096295545715,rosalia,RCP85,alpha,low,future,4
2223,LANDCLIM,1.8830360099798369,rosalia,RCP85,alpha,low,future,3
2222,LANDCLIM,1.8860092141450997,rosalia,RCP85,alpha,low,future,2
2221,LANDCLIM,1.8854357473460315,rosalia,RCP85,alpha,low,future,1
2220,LANDCLIM,5.877825596170013,rosalia,RCP85,alpha,high_future,no,20
2219,LANDCLIM,5.877825596170013,rosalia,RCP85,alpha,high_future,no,19
2218,LANDCLIM,5.877825596170013,rosalia,RCP85,alpha,high_future,no,18
2217,LANDCLIM,5.877825596170013,rosalia,RCP85,alpha,high_future,no,17
2216,LANDCLIM,5.877825596170013,rosalia,RCP85,alpha,high_future,no,16
2215,LANDCLIM,5.877825596170013,rosalia,RCP85,alpha,high_future,no,15
2214,LANDCLIM,5.877825596170013,rosalia,RCP85,alpha,high_future,no,14
2213,LANDCLIM,5.877825596170013,rosalia,RCP85,alpha,high_future,no,13
2212,LANDCLIM,5.877825596170013,rosalia,RCP85,alpha,high_future,no,12
2211,LANDCLIM,5.877825596170013,rosalia,RCP85,alpha,high_future,no,11
2210,LANDCLIM,5.877825596170013,rosalia,RCP85,alpha,high_future,no,10
2209,LANDCLIM,5.877825596170013,rosalia,RCP85,alpha,high_future,no,9
2208,LANDCLIM,5.877825596170013,rosalia,RCP85,alpha,high_future,no,8
2207,LANDCLIM,5.877825596170013,rosalia,RCP85,alpha,high_future,no,7
2206,LANDCLIM,5.877825596170013,rosalia,RCP85,alpha,high_future,no,6
2205,LANDCLIM,5.877825596170013,rosalia,RCP85,alpha,high_future,no,5
2204,LANDCLIM,5.877825596170013,rosalia,RCP85,alpha,high_future,no,4
2203,LANDCLIM,5.877825596170013,rosalia,RCP85,alpha,high_future,no,3
2202,LANDCLIM,5.877825596170013,rosalia,RCP85,alpha,high_future,no,2
2201,LANDCLIM,5.877825596170013,rosalia,RCP85,alpha,high_future,no,1
2200,LANDCLIM,5.942457126440992,rosalia,RCP85,alpha,high_future,historic,20
2199,LANDCLIM,5.897362141257601,rosalia,RCP85,alpha,high_future,historic,19
2198,LANDCLIM,5.91604774174149,rosalia,RCP85,alpha,high_future,historic,18
2197,LANDCLIM,5.981294519167761,rosalia,RCP85,alpha,high_future,historic,17
2196,LANDCLIM,5.941890386442934,rosalia,RCP85,alpha,high_future,historic,16
2195,LANDCLIM,5.963182259884333,rosalia,RCP85,alpha,high_future,historic,15
2194,LANDCLIM,5.959928390752488,rosalia,RCP85,alpha,high_future,historic,14
2193,LANDCLIM,5.916709798402896,rosalia,RCP85,alpha,high_future,historic,13
2192,LANDCLIM,5.962506286971118,rosalia,RCP85,alpha,high_future,historic,12
2191,LANDCLIM,5.923382838350319,rosalia,RCP85,alpha,high_future,historic,11
2190,LANDCLIM,6.019497149738025,rosalia,RCP85,alpha,high_future,historic,10
2189,LANDCLIM,5.972861417431526,rosalia,RCP85,alpha,high_future,historic,9
2188,LANDCLIM,5.914568053388616,rosalia,RCP85,alpha,high_future,historic,8
2187,LANDCLIM,5.91493322621537,rosalia,RCP85,alpha,high_future,historic,7
2186,LANDCLIM,5.983928034806498,rosalia,RCP85,alpha,high_future,historic,6
2185,LANDCLIM,5.927428150193418,rosalia,RCP85,alpha,high_future,historic,5
2184,LANDCLIM,5.914769645985487,rosalia,RCP85,alpha,high_future,historic,4
2183,LANDCLIM,5.951815896689381,rosalia,RCP85,alpha,high_future,historic,3
2182,LANDCLIM,5.898561794683981,rosalia,RCP85,alpha,high_future,historic,2
2181,LANDCLIM,5.942107666533418,rosalia,RCP85,alpha,high_future,historic,1
2180,LANDCLIM,5.919886084651494,rosalia,RCP85,alpha,high_future,future,20
2179,LANDCLIM,6.0284134442877955,rosalia,RCP85,alpha,high_future,future,19
2178,LANDCLIM,5.9618686170634785,rosalia,RCP85,alpha,high_future,future,18
2177,LANDCLIM,5.9037005412907835,rosalia,RCP85,alpha,high_future,future,17
2176,LANDCLIM,5.963557933936569,rosalia,RCP85,alpha,high_future,future,16
2175,LANDCLIM,5.971704834369768,rosalia,RCP85,alpha,high_future,future,15
2174,LANDCLIM,5.996552494867255,rosalia,RCP85,alpha,high_future,future,14
2173,LANDCLIM,5.996984153385732,rosalia,RCP85,alpha,high_future,future,13
2172,LANDCLIM,5.977190709743921,rosalia,RCP85,alpha,high_future,future,12
2171,LANDCLIM,5.9389532005901104,rosalia,RCP85,alpha,high_future,future,11
2170,LANDCLIM,5.917099452456582,rosalia,RCP85,alpha,high_future,future,10
2169,LANDCLIM,5.979153401998273,rosalia,RCP85,alpha,high_future,future,9
2168,LANDCLIM,5.966185009333783,rosalia,RCP85,alpha,high_future,future,8
2167,LANDCLIM,5.966804214971862,rosalia,RCP85,alpha,high_future,future,7
2166,LANDCLIM,5.947092398635899,rosalia,RCP85,alpha,high_future,future,6
2165,LANDCLIM,5.969767341987162,rosalia,RCP85,alpha,high_future,future,5
2164,LANDCLIM,5.985312155892216,rosalia,RCP85,alpha,high_future,future,4
2163,LANDCLIM,5.98002866461041,rosalia,RCP85,alpha,high_future,future,3
2162,LANDCLIM,5.977661049294102,rosalia,RCP85,alpha,high_future,future,2
2161,LANDCLIM,6.029682814643891,rosalia,RCP85,alpha,high_future,future,1
2160,LANDCLIM,5.263964134223267,rosalia,RCP85,alpha,high,no,20
